,unnamed: 0,unnamed: 0,mth_day,animated,animated_norm,animated_ravg
0,0,0,01-01,,,
1,1,1,01-02,1.4056911546640511,-0.726544956547011,
2,2,2,01-03,1.545063372267968,-0.41324887227373497,
3,3,3,01-04,1.0912386162403434,-1.4334056973146945,
4,4,4,01-05,1.0184854656974138,-1.5969481706677435,-1.164511137305252
5,5,5,01-06,1.1317093852458209,-1.342431085050306,-1.3245011201357213
6,6,6,01-07,1.072962813357655,-1.4744880419780229,-1.2420634123801195
7,7,7,01-08,0.9786543708519958,-1.6864848535298254,-0.7936731090635704
8,8,8,01-09,1.765101733182686,0.08137737425987493,-0.5776162269939806
9,9,9,01-10,2.2880582522778634,1.2569361225845996,-0.664166296111707
10,10,10,01-11,1.5951730458018791,-0.3006068782502055,-0.6682535106575433
11,11,11,01-12,0.9006945273099392,-1.861731499756664,-0.4970097658729554
12,12,12,01-13,1.0620534368859214,-1.4990113292530407,-0.4323919703742465
13,13,13,01-14,1.4357290997006835,-0.6590223848222979,-0.5265851472760399
14,14,14,01-15,1.9375761286330155,0.4690841472521285,-0.6361506714972529
15,15,15,01-16,2.0366428160764323,0.691777061173839,-0.5165064184373584
16,16,16,01-17,1.3027265547632028,-0.9580000235774844,-0.3450700352009137
17,17,17,01-18,1.2200426272621243,-1.1438659813972962,-0.4694626629124674
18,18,18,01-19,1.5196423460818038,-0.4703930298343725,-0.8845708924030039
19,19,19,01-20,1.1037068897592008,-1.4053781510916197,-1.1729903437443634
20,20,20,01-21,0.8295912403328962,-2.0215652296910904,-1.096444849351784
21,21,21,01-22,1.2668089007858578,-1.0387396468743184,-0.8037296468935695
22,22,22,01-23,1.5070377320157682,-0.4987270572220076,-0.9439446004222984
23,23,23,01-24,2.0013425337888044,0.6124252333519915,-0.8841261067132301
24,24,24,01-25,1.1453880225426052,-1.311682751006746,-0.5086387074397373
25,25,25,01-26,1.2633712432023174,-1.04646718883721,-0.5314948473101729
26,26,26,01-27,1.8318223082467835,0.2313591659498662,-0.7481717343830416
27,27,27,01-28,1.2058025034605218,-1.1758764860969322,-0.8635123639953483
28,28,28,01-29,0.9286952674125144,-1.7987883796592192,-0.7910470082239437
29,29,29,01-30,1.6934814374807383,-0.07961854432184758,-0.7240531731220052
30,30,30,01-31,1.3388087100065682,-0.8768906163783187,-0.9121287347684984
31,31,31,02-01,1.442187637647974,-0.6445041782255791,-0.8015945519874479
32,32,32,02-02,1.3298209857998071,-0.8970942039290931,-0.747792664627708
33,33,33,02-03,1.500834486594933,-0.5126713894106285,-0.9433506332891972
34,34,34,02-04,1.0723004140263952,-1.4759770555007805,-0.9264419113692084
35,35,35,02-05,1.1715084707449923,-1.252966356290782,-0.9461687271675696
36,36,36,02-06,1.383940574510458,-0.7754382848583863,-0.9780950707881144
37,37,37,02-07,1.3895338663033552,-0.7628650730157466,-1.0297280683609824
38,38,38,02-08,1.2446048812825463,-1.0886522656523625,-0.6600086474389263
39,39,39,02-09,1.3630184256640605,-0.8224693748478364,-0.5714577174574097
40,40,40,02-10,2.05913589978746,0.7423394700315563,-0.4146178957597619
41,41,41,02-11,1.4078639204667598,-0.7216607764016821,-0.4828205547585202
42,42,42,02-12,1.8025691151634704,0.16560064532750055,-0.3085214195817493
43,43,43,02-13,1.2074909431715863,-1.1720810270082966,-0.3511181218493837
44,44,44,02-14,1.7098348962515575,-0.042857454591736864,-0.5756804425123204
45,45,45,02-15,1.2493215653009624,-1.0780495884536427,-0.7958648228295498
46,46,46,02-16,1.4597460537188651,-0.6050344539460639,-0.9014431762570888
47,47,47,02-17,0.8201594407684639,-2.0427670583050594,-0.8351835741374286
48,48,48,02-18,1.5207649691148808,-0.4678694752377339,-0.8822218360775492
49,49,49,02-19,1.3843475618501997,-0.774523414290335,-0.6124226599970298
50,50,50,02-20,1.584282860182505,-0.3250870262324609,-0.6380170961964825
51,51,51,02-21,1.9694552286106977,0.540745468029473,-0.2473659210593547
52,52,52,02-22,1.3914307409428237,-0.7586010711427793,-0.015399056276445703
53,53,53,02-23,1.8628648556426552,0.3011399925177073,0.3060781614277872
54,54,54,02-24,2.1399186319590418,0.92393171345972,0.4450376017537625
55,55,55,02-25,2.2424175152843038,1.1543398919350625,0.2798914614141882
56,56,56,02-26,1.9551860344144016,0.5086696157233905,0.2463236618778005
57,57,57,02-27,1.528655902415912,-0.4501313740079724,0.03789025377427888
58,58,58,02-28,1.3018333492807697,-0.9600078683611056,0.2505990811131888
59,59,59,02-29,1.3065254482571929,-0.9494604561034224,0.16475755225342645
60,60,60,03-01,2.7076697618000485,2.2001846774931795,0.08478689017957224
61,61,61,03-02,2.013293855457261,0.6392907187764881,0.17782594304118793
62,62,62,03-03,1.7417325810971005,0.028845643280265305,0.3932453556236188
63,63,63,03-04,1.7769908118898672,0.10810294316172174,0.5661902477990616
64,64,64,03-05,1.87681942961157,0.3325086071334795,0.4935138354797118
65,65,65,03-06,1.7681407895725418,0.08820889694923463,0.2066360668269301
66,66,66,03-07,2.5136857333828417,1.7641262035770804,0.03303622236720186
67,67,67,03-08,1.2475749179005529,-1.081975893140202,-0.004556053841230878
68,68,68,03-09,1.2783690758524635,-1.0127534234781042,-0.08500595923432565
69,69,69,03-10,1.6766515003641314,-0.1174507140888747,-0.035433669555319264
70,70,70,03-11,1.6620868054231224,-0.15019082522508914,-0.3544900942613574
71,71,71,03-12,1.9004565181963402,0.38564263502327295,-0.02702919675844296
72,72,72,03-13,1.6620772323342872,-0.15021234465914876,-0.0082689251594568
73,73,73,03-14,2.121616192359784,0.8827894918772848,0.06992897419718751
74,74,74,03-15,1.328442998640247,-0.9001917938841872,0.24599546890368715
75,75,75,03-16,1.8853731893807804,0.3517366820509912,-0.08359780463774162
76,76,76,03-17,2.1320341627910926,0.9062081430139086,0.2419286598117448
77,77,77,03-18,1.0207236186162412,-1.5919170062252996,-0.06651061188454044
78,78,78,03-19,2.5309552205988384,1.8029464420377697,0.1004646630035027
79,79,79,03-20,1.2983464334894177,-0.9678461383004264,0.062361900064417386
80,80,80,03-21,1.774124553840366,0.10165985544407156,-0.0032659815828978513
81,81,81,03-22,1.7836713137258415,0.1231201044164794,0.3088729101067855
82,82,82,03-23,1.9568636989204609,0.5124408531300172,0.13439676821757976
83,83,83,03-24,1.8538682071187955,0.2809163439128007,0.2018933774848862
84,84,84,03-25,2.065252748693124,0.7560895907025353,0.17769595951794373
85,85,85,03-26,1.4785048060937318,-0.5628664826965881,0.1765622783840228
86,86,86,03-27,1.7095380880982667,-0.04352465235758327,0.1422191720735176
87,87,87,03-28,1.780645352120414,0.1163180176129536,0.2373449183049778
88,88,88,03-29,1.865196899502812,0.306382215266986,0.3910143345124408
89,89,89,03-30,2.107772807955269,0.8516708213015619,0.454442394624408
90,90,90,03-31,2.4754190110212284,1.6781060879473129,0.2460672276313878
91,91,91,04-01,1.6478036228974913,-0.18229812202478465,0.03183420016538998
92,92,92,04-02,1.15335413479858,-1.2937756543157042,-0.06124660932294376
93,93,93,04-03,1.2088259080722168,-1.1690801471830334,-0.09642633543331312
94,94,94,04-04,1.6167505354536331,-0.2521026416630164,-0.2622290457200523
95,95,95,04-05,2.0138729473028683,0.6405924646393457,-0.18101929522933485
96,96,96,04-06,2.0328672031171218,0.6832898262268778,0.3135843589223099
97,97,97,04-07,1.8645643853539955,0.30496038091952005,0.7431587073506764
98,98,98,04-08,2.473523997898185,1.6738462705941644,0.8949846706658516
99,99,99,04-09,2.355422994437258,1.4083659433871651,1.0621887402803678
100,100,100,04-10,2.0219963510118557,0.6588531382280352,1.1176927497287077
101,101,101,04-11,2.460165189262356,1.6438168823264436,1.2235847382219596
102,102,102,04-12,2.181015563809232,1.0163138829169156,0.8462738779721549
103,103,103,04-13,2.147205669499503,0.940312311879032,0.5151018323500162
104,104,104,04-14,1.4664258445771066,-0.5900188909046635,0.25206487799168553
105,105,105,04-15,1.4714761200832949,-0.5786663303456671,0.04708235173639467
106,106,106,04-16,1.3199120515721532,-0.9193685879219488,-0.07742415366799382
107,107,107,04-17,1.9130366928333964,0.4139217247946985,-0.2863197795457542
108,108,108,04-18,1.8486893975647625,0.2692748504905847,-0.08075450708179961
109,109,109,04-19,1.5896325349253777,-0.3130614433875303,0.005554751556749856
110,110,110,04-20,2.0151097763047257,0.6433727438790642,0.07647048347848652
111,111,111,04-21,1.7018482194494424,-0.06081077851437019,0.13116703999828494
112,112,112,04-22,1.5091965651758952,-0.4938741963915288,0.1449473322911923
113,113,113,04-23,2.059029842958048,0.7421010639134892,0.3826224483650405
114,114,114,04-24,1.885471023493111,0.3519566042480287,0.010107446702074271
115,115,115,04-25,2.2240223596176008,1.1129892530555592,0.11342770174310765
116,116,116,04-26,1.0208124745764062,-1.5917172660987333,0.4409962387904412
117,117,117,04-27,1.9776251689483173,0.5591107517318301,0.5576198847485411
118,118,118,04-28,2.3835251454029405,1.4715370258924725,0.7410506783685228
119,119,119,04-29,2.3703154985053407,1.4418429396620882,0.6425720501210337
120,120,120,04-30,2.3750747772642007,1.4525413659679194,1.1320435986596722
121,121,121,05-01,1.9611684237834264,0.5221174835706238,1.24938729219166
122,122,122,05-02,2.3272839933397647,1.3451120251330984,1.0791568005311178
123,123,123,05-03,2.2908327373223067,1.2631729129237568,1.4402734840230995
124,124,124,05-04,1.9291549380975712,0.45015407592922135,1.7655392726235488
125,125,125,05-05,3.3341890134034458,3.6085430406139767,1.872897564100314
126,126,126,05-06,3.2432569833665132,3.4041360975706154,1.8474475002952104
127,127,127,05-07,2.247723486148644,1.1662672324312158,1.9484729225717323
128,128,128,05-08,2.2593540317079834,1.1924116423024758,1.9051141673481984
129,129,129,05-09,2.5604844408163623,1.8693254465828872,1.160843659090754
130,130,130,05-10,1.8134240463681053,0.1900015445880172,0.6358131253317477
131,131,131,05-11,1.3476216139356467,-0.8570800089306887,0.30387280382474474
132,132,132,05-12,1.841873305632448,0.2539528950165772,-0.09151560345463036
133,133,133,05-13,1.3617259705160918,-0.8253746966108015,-0.31367672803349383
134,134,134,05-14,1.2040042478401407,-1.179918801373775,-0.4258145290522435
135,135,135,05-15,1.967503740088644,0.5363586991097063,-0.4108938736422396
136,136,136,05-16,1.5141117704142677,-0.482825261524481,-0.3342038597118504
137,137,137,05-17,1.3874470366648162,-0.7675560764706655,-0.3938373117572952
138,138,138,05-18,2.046570226776802,0.7140929785989125,-0.04175875305889228
139,139,139,05-19,1.2025555204755949,-1.1831754088834698,-0.14818699440336716
140,140,140,05-20,2.1437536789971308,0.9325525508166423,0.08436547015575645
141,141,141,05-21,1.6834311182503323,-0.10221074895714294,0.5049626215303161
142,142,142,05-22,2.134828485148376,0.9124895258302608,0.4467342005812333
143,143,143,05-23,2.510082664382994,1.7560268317766925,0.7634844839633851
144,144,144,05-24,1.8911500112818145,0.3647224529044152,0.6533728024682636
145,145,145,05-25,2.048008591311921,0.7173262914094403,0.6199301551060755
146,146,146,05-26,1.849849413905485,0.2718824618459145,0.4156863706651433
147,147,147,05-27,1.5941677761394553,-0.3028666331302713,-0.0014571455427542606
148,148,148,05-28,1.5896717992221117,-0.31297318081533304,-0.06516253641744009
149,149,149,05-29,1.3966652966329691,-0.746834265470693,-0.3685910534753223
150,150,150,05-30,1.7211109579028123,-0.017509892343699745,-0.5080270869313692
151,151,151,05-31,1.2381132731871505,-1.1032448109378523,-0.2570396345758645
152,152,152,06-01,1.4776741425469295,-0.5647337388903672,0.12402607894000013
153,153,153,06-02,2.2640901833732183,1.2030580810027571,0.6290203522485188
154,154,154,06-03,2.6067922078997867,1.9734211002798547,0.8756769857107721
155,155,155,06-04,2.74456924975538,2.2831313743804187,1.2034435469311384
156,156,156,06-05,2.3794737728500617,1.4624299084298205,1.448009560610829
157,157,157,06-06,2.112970409042948,0.8633545563843446,1.3709413995894415
158,158,158,06-07,2.1304567859589048,0.9026623431877759,0.9305297503841128
159,159,159,06-08,2.058383932052743,0.7406491148744317,1.0047879695454232
160,160,160,06-09,1.431268772602627,-0.6690487949521158,0.9690792663919022
161,161,161,06-10,2.9427753531703598,2.7286806893482805,1.1317307917599315
162,162,162,06-11,2.284161994706193,1.2481776895086945,1.3762841165416224
163,163,163,06-12,2.5471112411529715,1.8392637085925223,1.271890685980951
164,164,164,06-13,2.7832055608367625,2.3699822918779185,1.5685727735048058
165,165,165,06-14,1.7797425193277068,0.11428853151040395,1.15360857840243
166,166,166,06-15,2.2231568785291285,1.1110437301910128,1.2054338101418531
167,167,167,06-16,1.8351749138262947,0.2388955187340256,1.0472020824062536
168,168,168,06-17,2.422491156887357,1.559129079945231,0.7945519418078507
169,169,169,06-18,2.1247674986648217,0.8898733421789267,0.9695308963799832
170,170,170,06-19,2.108845194255997,0.8540814482875025,1.3914401721667895
171,171,171,06-20,2.2467870722011054,1.1641622589431984,1.374168688894225
172,172,172,06-21,3.349294759194985,3.6424993849118494,1.485734676572586
173,173,173,06-22,1.7890747859439446,0.13526661909863913,1.603024192055042
174,174,174,06-23,2.7202771789751687,2.228525006015398,1.5915590489368814
175,175,175,06-24,2.4378304578600614,1.5936104350736615,1.6038195749356587
176,176,176,06-25,2.07824304181804,0.7852905895785384,1.1784747366463642
177,177,177,06-26,2.279512218474232,1.2377254149358634,1.3814342121304857
178,178,178,06-27,2.2139868571584627,1.0904303551760834,1.1253230831131764
179,179,179,06-28,2.3308034624621534,1.3530234720033674,1.036017920761607
180,180,180,06-29,2.0366789255150297,0.6918582319115396,1.1664505144501909
181,181,181,06-30,2.199461851065232,1.0577794609642464,1.0794974406472198
182,182,182,07-01,2.4263868088691227,1.5678861517100444,1.015621837895078
183,183,183,07-02,2.0474216817889457,0.7160069721180343,0.9212405408630056
184,184,184,07-03,2.043493483256204,0.7071767386632322,0.7724906791842603
185,185,185,07-04,2.078885905978044,0.7867356898109348,0.8374852658353046
186,186,186,07-05,1.6396436774327214,-0.20064093816093267,0.8156041818703331
187,187,187,07-06,2.3729419574920585,1.4477469808705123,0.8073499314727434
188,188,188,07-07,2.3679829790954536,1.4365996479202157,0.6797450313355138
189,189,189,07-08,2.0253898740457,0.6664814697324961,0.6972309105659443
190,190,190,07-09,1.7028972459842575,-0.0584526621601457,0.6224595601993056
191,191,191,07-10,2.125558288189632,0.8916509651935182,0.4937728706376694
192,192,192,07-11,1.440067951396873,-0.6492690403607655,0.2918826927948833
193,193,193,07-12,2.02945826521582,0.6756268435006951,0.019602429144248902
194,194,194,07-13,1.8291084151761408,0.2252585808634989,-0.10590791252991028
195,195,195,07-14,1.29863382327424,-0.96720011217131,-0.2420706433923788
196,196,196,07-15,1.367891693164873,-0.8115147122051009,-0.36087455440576105
197,197,197,07-16,1.76211994265153,0.07467458001870722,-0.3695682485688533
198,198,198,07-17,1.1229628479029403,-1.3620925064410592,-0.5232289816858597
199,199,199,07-18,2.006253517461165,0.6234646785221419,-0.4790002619335725
200,200,200,07-19,1.4189653292929398,-0.6967058178385395,-0.3977462712406423
201,201,201,07-20,1.41668677822177,-0.7018277936575866,-0.4719596876748911
202,202,202,07-21,1.5847705392246991,-0.3239907680475201,-0.15024557542687053
203,203,203,07-22,1.5640334243013898,-0.3706059185867852,-0.3183583459288575
204,204,204,07-23,1.9816651076995544,0.5681921670470639,-0.4417556994907037
205,205,205,07-24,1.557535819247683,-0.3852119444897799,-0.5239664969686033
206,206,206,07-25,1.0895996523692315,-1.4370899392096173,-0.493845577194848
207,207,207,07-26,1.197254074195624,-1.1950925785249844,-0.3787822374486523
208,208,208,07-27,1.6651677020850468,-0.14326524940498814,-0.5826435555556434
209,209,209,07-28,1.871154393193272,0.3197741198903889,-0.6464918031332797
210,210,210,07-29,1.4375292806437838,-0.6549757415948829,-0.1062473513143833
211,211,211,07-30,1.38711546032758,-0.7683014299555976,-0.04789558747021638
212,212,212,07-31,2.5315915139566583,1.8043767717037609,-0.1034550010453038
213,213,213,08-01,1.3530035100098523,-0.8449819954599829,0.01683707575406464
214,214,214,08-02,1.5168714596338555,-0.4766217308555127,-0.05370948298811055
215,215,215,08-03,2.1922316299406965,1.0415265806865996,-0.0935441347553795
216,216,216,08-04,1.2492301445273104,-1.078255094047934,-0.35613131509280177
217,217,217,08-05,1.2807909187905449,-1.0073093405592113,-0.1672143663801945
218,218,218,08-06,1.8307077274986607,0.2288536896792276,-0.06532694307667501
219,219,219,08-07,1.8572506182260229,0.2885196968156606,-0.3461406900494544
220,220,220,08-08,1.7888239705890994,0.1347028089656042,-0.3782770508764693
221,221,221,08-09,1.4426984577011763,-0.6433559011500767,-0.2487980119890544
222,222,222,08-10,1.1634534732119948,-1.2710732590100229,-0.4948552168435674
223,223,223,08-11,1.6263895078981352,-0.2304351072347217,-0.6395675409687714
224,224,224,08-12,1.1739448756256359,-1.2474895394478502,-0.6832141384530188
225,225,225,08-13,1.4709921514201505,-0.579754247935564,-0.5860962376212046
226,226,226,08-14,1.6723247855509802,-0.1271767759398798,-0.4012046787200971
227,227,227,08-15,1.7019204120265432,-0.060648496159191274,-0.4890437520376951
228,228,228,08-16,1.6569562242610407,-0.16172390560337854,-0.1922627821280526
229,229,229,08-17,1.3919341082602352,-0.7574695471403098,-0.20189367837255867
230,230,230,08-18,1.9660969131762016,0.533196280010005,-0.06752627188733404
231,231,231,08-19,1.4452858735349936,-0.6375396254026006,-0.17251924606559846
232,232,232,08-20,2.0309711464010785,0.679027662971468,-0.17635601741576298
233,233,233,08-21,1.4216787292490791,-0.6906063412287776,-0.1987164808860534
234,234,234,08-22,1.6467153174954423,-0.1847445337043661,-0.4061709695100833
235,235,235,08-23,1.3322507441147566,-0.8916323279620519,-0.32207789735444714
236,236,236,08-24,1.4123703857894585,-0.7115306517341741,-0.5338163392495027
237,237,237,08-25,1.6697426453834556,-0.13298119246878384,-0.6166364686899274
238,238,238,08-26,1.4658101179631136,-0.5914029883988648,-0.8168612836229067
239,239,239,08-27,1.2006196286389277,-1.1875271178713258,-0.7193293304807529
240,240,240,08-28,1.1122858520023071,-1.3860934233022422,-0.7903889971169793
241,241,241,08-29,1.592577864924982,-0.30644060910912985,-0.7662777235253347
242,242,242,08-30,1.222701689273342,-1.1378886515515318,-0.7038866232082253
243,243,243,08-31,1.734099179124064,0.011686449081083706,-0.5164548221751395
244,244,244,09-01,1.632341136634113,-0.21705638649620826,-0.43049513456826505
245,245,245,09-02,1.7009026593714422,-0.06293631167281125,-0.5509119773342084
246,246,246,09-03,1.3417248948955467,-0.8703352976609949,-0.30222856576587553
247,247,247,09-04,1.2711676094713056,-1.0289416657047894,-0.4947419427478564
248,248,248,09-05,1.8864742729361608,0.3542118178584652,-0.6422173867670496
249,249,249,09-06,1.2202526751570266,-1.1433938128108017,-0.605296243609326
250,250,250,09-07,1.2387074966333875,-1.1019090506113678,-0.7463085404012801
251,251,251,09-08,1.7994506181236205,0.15859054727353006,-0.873144234725434
252,252,252,09-09,0.9653423449718084,-1.7164090784127195,-1.1773510087436625
253,253,253,09-10,0.9326244955930502,-1.7899558316497128,-1.136230768435227
254,254,254,09-11,1.0745016725750527,-1.4710288262509066,-0.9724610751815472
255,255,255,09-12,1.33000864150087,-0.8966723709601897,-0.828018382040061
256,256,256,09-13,1.6758328832086502,-0.1192908910892869,-0.6463088505357831
257,257,257,09-14,2.1849894001963244,1.025246706122447,-0.3827116847464926
258,258,258,09-15,1.4503517971186106,-0.6261518893870529,-0.2606777573911083
259,259,259,09-16,1.636204081696952,-0.20837283691396874,-0.17135462913688704
260,260,260,09-17,1.4002281645206016,-0.7388252621186009,-0.29072357325356396
261,261,261,09-18,1.5684252019309899,-0.3607336014348623,-0.4423093209277527
262,262,262,09-19,1.3572196232982376,-0.8355045557893485,-0.5483982319413095
263,263,263,09-20,1.7803847554972605,0.11573222007731475,-0.3749264765978888
264,264,264,09-21,1.1671848978174322,-1.2626853554683948,-0.09900726721838601
265,265,265,09-22,2.099225698260176,0.8324576951465562,-0.1067272984057828
266,266,266,09-23,2.1366970963926817,0.916689994158416,-0.08094412692175089
267,267,267,09-24,1.5478193037936794,-0.4070537885592433,-0.28268926061000005
268,268,268,09-25,1.426038698294218,-0.6808055268851569,0.03760274028174996
269,269,269,09-26,1.2418973357489045,-1.0947385820521802,-0.08151141575859562
270,270,270,09-27,2.022091333343924,0.6590666498821052,-0.2859154888530965
271,271,271,09-28,1.7812925051811064,0.11777275890448267,-0.348469558930178
272,272,272,09-29,1.5911125764864986,-0.30973444440858944,-0.5305542556456967
273,273,273,09-30,1.3808532948756294,-0.7823782090217317,-0.5907261181215103
274,274,274,10-01,0.9400278750467244,-1.7733137071782699,-0.5571367356139313
275,275,275,10-02,1.0812897891196842,-1.4557697569070611,-0.6732586262737238
276,276,276,10-03,2.111746333128933,0.8606029449275789,-0.901914701395032
277,277,277,10-04,1.4713461082865054,-0.5789585850542728,-1.0493362567930085
278,278,278,10-05,0.9807958979582012,-1.681670895136439,-1.0563051797058371
279,279,279,10-06,0.9873634915269328,-1.6669075414095902,-1.0443369810591945
280,280,280,10-07,0.9214267953123644,-1.815127244655241,-1.1115844325695832
281,281,281,10-08,1.1132346707158134,-1.383960565027205,-0.9704203829163808
282,282,282,10-09,1.9322529992057509,0.4571182358652454,-0.6970414322416137
283,283,283,10-10,1.848133708905639,0.26802571286494176,-0.3581288871743424
284,284,284,10-11,1.7104845059116869,-0.0413971910878372,0.09855047020078984
285,285,285,10-12,1.8919708968070803,0.3665677289940383,0.2258163459153117
286,286,286,10-13,2.1403711351807013,0.9249488995955519,0.17730315142979305
287,287,287,10-14,1.4529260019646102,-0.6203653107400744,0.1305103143436993
288,288,288,10-15,1.8027641513477133,0.16603906895213394,-0.11039989345422778
289,289,289,10-16,1.7232367478511408,-0.01273130965162088,-0.3725840614335862
290,290,290,10-17,1.0674597458269677,-1.4868584378753995,-0.5521332728863809
291,291,291,10-18,1.1921628095783687,-1.2065372788821118,-0.3918748856087653
292,292,292,10-19,1.6611278948333437,-0.15234636912121646,-0.5774371306998978
293,293,293,10-20,1.8806791967034155,0.34118501292561904,-0.7672254769618263
294,294,294,10-21,1.3074712402619677,-0.9473344015946606,-0.5160196664316014
295,295,295,10-22,1.2166637514743457,-1.1514613872231927,-0.3284696677926848
296,296,296,10-23,1.7379649831292252,0.02037642530594997,-0.2537115493142958
297,297,297,10-24,1.6927613270967137,-0.08123728704861255,-0.31300492270558194
298,298,298,10-25,1.8606683030142737,0.2962023417491175,-0.22336381195299126
299,299,299,10-26,1.7224164665847894,-0.014575227422097568,0.002134928950254652
300,300,300,10-27,1.546736542725869,-0.4094877370791168,-0.11888975957411092
301,301,301,10-28,1.818553040824598,0.20153105819628275,-0.08238201567010385
302,302,302,10-29,1.4149322979887755,-0.7057717058402434,-0.19666656874574948
303,303,303,10-30,1.7902058624681638,0.13780917637542986,-0.2030318912936903
304,304,304,10-31,1.555626030233134,-0.3895049767047562,0.16420272038921724
305,305,305,11-01,1.7054264849577565,-0.05276716270974265,0.15450441380353822
306,306,306,11-02,2.5269397073434483,1.7939199330183284,0.3060563973713768
307,307,307,11-03,1.7926668348290629,0.14334121868220848,0.1961336511967316
308,308,308,11-04,1.8194468213244328,0.20354019556678826,0.4040313864009422
309,309,309,11-05,1.496805893521672,-0.5217273006724414,0.7776624633074077
310,310,310,11-06,2.1105356479027018,0.8578814345205079,0.8025569249104052
311,311,311,11-07,2.70270275558178,2.189019298729049,0.9507067876419912
312,312,312,11-08,2.593386685020429,1.9432867026363128,0.6956595020764921
313,313,313,11-09,2.188100597517395,1.0322403950717256,0.5494805145734569
314,314,314,11-10,1.1386881224295449,-1.3267435178262068,0.3191661193400362
315,315,315,11-11,1.1066326865506757,-1.3988012256906526,0.02079076418839932
316,316,316,11-12,1.4957926692106147,-0.5240049368800165,-0.4019176121323777
317,317,317,11-13,1.9062950694346377,0.3987671678192282,-0.5789231087982892
318,318,318,11-14,1.4651158875560812,-0.5929635552883491,-0.3587812590280691
319,319,319,11-15,1.7156469058799508,-0.029792584923744238,-0.13838790644282806
320,320,320,11-16,1.7262790818455878,-0.005892419204885785,0.13830392753974424
321,321,321,11-17,1.6948949439526677,-0.0764411101792061,0.20191504520195944
322,322,322,11-18,2.2343238497294644,1.1361460670154169,0.3140185243492247
323,323,323,11-19,2.076082493750739,0.7804338737925195,0.2834286617872475
324,324,324,11-20,1.7643365533893736,0.07965731959524239,0.3001171962117652
325,325,325,11-21,1.633998065779996,-0.21333176029560727,0.20887960163807376
326,326,326,11-22,1.7708232335549758,0.0942387873422204,-0.15501986210646201
327,327,327,11-23,1.4513683914760496,-0.6238666776213547,-0.35400407546600793
328,328,328,11-24,1.263022685249287,-1.0472507154517976,-0.2779261999674601
329,329,329,11-25,1.5449643762341363,-0.41347140636475616,0.040220176241505465
330,330,330,11-26,1.9673995870705463,0.5361245725865292,0.25663082592737924
331,331,331,11-27,2.4831775136064205,1.6955464969581862,0.5216050237208966
332,332,332,11-28,2.3484550714335968,1.3927026854574631,1.1218112263954356
333,333,333,11-29,2.158623478432492,0.9659785091397488,1.1524657922449508
334,334,334,11-30,2.8650612746638315,2.5539865005954376,1.1167421191099174
335,335,335,12-01,1.6267859189203624,-0.2295440112676653,0.8377763014759606
336,336,336,12-02,1.87204785184533,0.3217825337763285,0.5002090928046652
337,337,337,12-03,1.738576736430651,0.021751591154445256,0.28532692374242297
338,338,338,12-04,1.447438566768095,-0.6327005665703096,-0.2590836652935288
339,339,339,12-05,1.585071380035599,-0.3233145052337044,-0.19204627443106026
340,340,340,12-06,1.411949380393008,-0.7124770336202728,-0.22375460230248548
341,341,341,12-07,1.8057185700938727,0.17268033390714574,-0.23554394685034225
342,342,342,12-08,1.7874136634122972,0.1315325665477768,0.0004265515515958773
343,343,343,12-09,1.7071092427169752,-0.04898447613269514,0.18500403825240944
344,344,344,12-10,2.077278516303365,0.7831224238413191,0.33670021843663595
345,345,345,12-11,2.0777358262112684,0.784150414971177,0.2369117976036945
346,346,346,12-12,1.8168487856957083,0.19770004748508635,0.026349220571551
347,347,347,12-13,1.5393686053005282,-0.4260501910905036,0.07812123034761355
348,348,348,12-14,1.2253911911537378,-1.131842895645084,-0.09771835717182364
349,349,349,12-15,1.8452963476539324,0.2616475825236802,-0.06640301817936055
350,350,350,12-16,1.6079368075745957,-0.27191510127530405,-0.1042271616377172
351,351,351,12-17,2.16132106955426,0.9720424489259556,-0.13479920644143933
352,352,352,12-18,1.715890586393831,-0.02924481326505372,0.02673751967395625
353,353,353,12-19,1.4577673234166897,-0.6094824599128363,-0.1268699562432938
354,354,354,12-20,1.6565564601752567,-0.16262253895271042,-0.1355512769124768
355,355,355,12-21,1.4352954130660585,-0.6599972729798202,-0.19507837338635425
356,356,356,12-22,1.5847650864941742,-0.3240030252904017,-0.12841476129538518
357,357,357,12-23,2.0024344981692823,0.614879870082691,-0.007561647700775683
358,358,358,12-24,1.8938255670781363,0.3707368592807605,0.20417570818165173
359,359,359,12-25,1.7803420498469151,0.1156362216548207,0.14097804899781022
360,360,360,12-26,2.221714589885866,1.107801596341854,0.20360245768966706
361,361,361,12-27,1.2666115702100016,-1.0391832280828692,0.005093036948896197
362,362,362,12-28,1.7519188395153242,0.05174342686073912,-0.15616892232333154
363,363,363,12-29,1.4725836719499996,-0.5761766543619341,
364,364,364,12-30,1.4633936911536651,-0.5968348963526062,
365,365,365,12-31,,,
