,unnamed: 0,unnamed: 0,mth_day,incest,incest_norm,incest_ravg
0,0,0,01-01,,,
1,1,1,01-02,1.5529525524214296,0.28221953575884023,
2,2,2,01-03,1.023760723459294,-1.692309135320819,
3,3,3,01-04,1.3497112358932033,-0.4761175825976737,
4,4,4,01-05,1.0549216186333992,-1.5760411251770328,-1.282880037013874
5,5,5,01-06,0.8865461514958185,-2.2042862513756307,-1.5742442221213409
6,6,6,01-07,0.93305662384827,-2.0307456633709284,-1.4414587960406076
7,7,7,01-08,1.0844228776607978,-1.46596557488596,-1.5635197375914311
8,8,8,01-09,1.237287010060411,-0.8955965788364201,-1.6384691146282782
9,9,9,01-10,1.1534305117380013,-1.2084832319026158,-1.4629111495780769
10,10,10,01-11,0.9343988878329966,-2.0257373873981144,-1.0834130808531823
11,11,11,01-12,1.16885303913292,-1.1509384610744229,-0.6886976492561626
12,12,12,01-13,1.543310442952292,0.2462427489784396,-0.7402124709505024
13,13,13,01-14,1.719147055311329,0.9023270146961572,-0.477190021877867
14,14,14,01-15,1.1544483363747673,-1.2046855090024582,-0.15001899450878167
15,15,15,01-16,1.5763851122606878,0.3696514625331964,-0.049678298724150416
16,16,16,01-17,1.4605079392519282,-0.06271122318360235,0.007691013168210452
17,17,17,01-18,1.3302064104949105,-0.5488942863666352,-0.2074053597287544
18,18,18,01-19,1.6355634596786095,0.5904586203326048,0.0034938245302338355
19,19,19,01-20,1.3732602278056243,-0.3882512226856318,0.23180944707037016
20,20,20,01-21,1.4935858531278998,0.06070959655147117,0.024323942314395514
21,21,21,01-22,1.9435292220696727,1.7395451977740144,-0.10210557723448876
22,22,22,01-23,1.1268598073615717,-1.3076242517194503,-0.2514637643528828
23,23,23,01-24,1.1269007720461317,-1.3074714036599409,-0.15987739526921976
24,24,24,01-25,1.3953872595474652,-0.30569050237775963,-0.20274815496053247
25,25,25,01-26,1.5205361591403168,0.1612669918163467,-0.6374884007202505
26,26,26,01-27,1.4246473077555393,-0.1965149615964052,-0.30866691088282305
27,27,27,01-28,1.2444429363752618,-0.8688962767842933,0.020102523692349845
28,28,28,01-29,1.655622893432057,0.6653046873051139,-0.1809871952529055
29,29,29,01-30,1.6555801503847118,0.6651452037910965,-0.4071426336903024
30,30,30,01-31,1.0720239038887165,-1.5122288160492916,-0.6194100548462891
31,31,31,02-01,1.1568657444757993,-1.195665638808035,-0.5843197618214712
32,32,32,02-02,1.0833095906308006,-1.4701194885323252,-0.8132016602740221
33,33,33,02-03,1.3008700623520155,-0.6583545186353856,-1.127466561045516
34,34,34,02-04,1.2875681807328416,-0.7079867034101919,-0.9632536498975564
35,35,35,02-05,1.15022486214693,-1.2204442008378673,-0.4793736253266451
36,36,36,02-06,1.3360873193125171,-0.5269513491615327,-0.2336343340742969
37,37,37,02-07,1.934971503945705,1.7076145086174328,-0.5048371075893078
38,38,38,02-08,1.4784719204274572,0.004316258981764273,-0.4394636715625149
39,39,39,02-09,0.8647610490829273,-2.2855711597254507,-0.22408797369558955
40,40,40,02-10,1.3926922703951343,-0.3157460872494345,-0.19198876734478226
41,41,41,02-11,1.496560859605626,0.07180998636368457,-0.5344584456120488
42,42,42,02-12,1.3877046129962654,-0.3343561110566889,-0.5680617379494917
43,43,43,02-13,1.3842613783523432,-0.3472035609861661,-0.25330238191409754
44,44,44,02-14,1.4244359735455798,-0.19730349504289327,-0.21531105545410653
45,45,45,02-15,1.370911448648113,-0.3970150235130857,-0.20978218630975654
46,46,46,02-16,1.4537844180915276,-0.08779812848948862,-0.3219907255167944
47,47,47,02-17,1.505451586038049,0.10498320122978448,-0.3673030443780725
48,48,48,02-18,1.2072670950472149,-1.0076073462989157,-0.4115954569684001
49,49,49,02-19,1.311396671213083,-0.6190774741538354,-0.35991961232808883
50,50,50,02-20,1.353211331925143,-0.4630579705848582,-0.3073256955197004
51,51,51,02-21,1.4540090561092902,-0.08695995567121834,-0.39138989633388427
52,52,52,02-22,1.5383583362192244,0.22776537236084224,-0.256040873797428
53,53,53,02-23,1.3702717160346214,-0.3994020036553186,0.08561269691168512
54,54,54,02-24,1.4249157860995667,-0.19551321108017766,0.1270782841337669
55,55,55,02-25,1.8607944508547616,1.4308439501008434,0.27256020226600275
56,56,56,02-26,1.4198902824892108,-0.2142644472523676,0.2092882788854948
57,57,57,02-27,1.6879520019827106,0.7859315531221968,0.291168099303104
58,58,58,02-28,1.4366135947644199,-0.15186616792220545,0.2519361697761932
59,59,59,02-29,1.50193898191897,0.09187691885033644,-0.10555747664602698
60,60,60,03-01,1.3618286802677508,-0.4309047882416425,-0.31171401396784565
61,61,61,03-02,1.2859249560834132,-0.7141179284324776,-0.3856899063098381
62,62,62,03-03,1.0883792035089876,-1.4512036711832796,-0.2781726320230573
63,63,63,03-04,1.5689946882471968,0.3420761990702421,-0.22495312249093435
64,64,64,03-05,1.6095073000568347,0.4932374777984792,-0.15559200947339766
65,65,65,03-06,1.5875188876400832,0.41119397604307456,0.04655466885157861
66,66,66,03-07,1.473365174401906,-0.014738110136422474,0.2418932801990653
67,67,67,03-08,1.6109879607029056,0.49876214151738,0.07492356661219328
68,68,68,03-09,1.4024944610485321,-0.2791720030983592,-0.3020695481246037
69,69,69,03-10,1.3004981824982882,-0.6597420824509903,-0.6443388968958
70,70,70,03-11,1.0032815850827042,-1.7687212106223025,-0.8501511163515786
71,71,71,03-12,1.0371309029220797,-1.6424221165841038,-0.9809950807829684
72,72,72,03-13,1.1424077775351198,-1.2496114268710932,-0.8976765082762078
73,73,73,03-14,1.4005836514813754,-0.28630164507095696,-0.5692381197372677
74,74,74,03-15,1.5364753196215035,0.22073943194220388,-0.2262315000455383
75,75,75,03-16,1.8286452205575383,1.3108882487826503,0.02045784870148511
76,76,76,03-17,1.554855142092238,0.2893185075280739,0.9536604061509109
77,77,77,03-18,1.4338209775540185,-0.16228602410196322,1.018240708216856
78,78,78,03-19,2.643048944418072,4.349603917825463,1.1383035467059643
79,79,79,03-20,1.5044323380031603,0.10118016732471374,0.9601914861469928
80,80,80,03-21,1.7295429838829566,0.9411164628768538,0.8747821247706354
81,81,81,03-22,1.5422312065157613,0.24221588542882105,0.9791548297852056
82,82,82,03-23,1.4175121797359749,-0.22313766073007105,0.13542524931348435
83,83,83,03-24,1.601658042072868,0.4639502059854579,0.3216199509349794
84,84,84,03-25,1.2862852578361643,-0.7127735650048647,0.4094884185437459
85,85,85,03-26,1.8038436845305148,1.2183483770536845,0.5657742034935992
86,86,86,03-27,1.8708403246500305,1.4683272685294526,0.5279294724886764
87,87,87,03-28,1.7935473659306762,1.1799305951279409,0.3655884725821105
88,88,88,03-29,1.3566557656142462,-0.4502060467596079,0.2273843243444904
89,89,89,03-30,1.3406047631378315,-0.5100957934539367,0.18865995507132347
90,90,90,03-31,1.0640453672317003,-1.5419984544305851,-0.10196941228137812
91,91,91,04-01,1.7415727635723488,0.9860021614146828,-0.30542097333936896
92,92,92,04-02,1.4034922773551128,-0.2754489355867568,-0.2740988007178713
93,93,93,04-03,1.4663860379284566,-0.04077877122000439,-0.3179454918484739
94,94,94,04-04,1.4070235462175271,-0.2622730110306216,-0.13650846565855587
95,95,95,04-05,1.2700968662006231,-0.7731759402375522,-0.2032939022700184
96,96,96,04-06,1.3558061093385037,-0.453376297291077,-0.128836690277465
97,97,97,04-07,1.6341780991156518,0.5852895417459073,-0.25348934956865626
98,98,98,04-08,1.5232235796275158,0.17129433636856364,-0.2323923679018429
99,99,99,04-09,1.2659376887457725,-0.7886947269671519,-0.05076018462952951
100,100,100,04-10,1.4409486559736808,-0.13569112102974118,0.1493128835587584
101,101,101,04-11,1.5621714316564017,0.3166171593963281,-0.026268895576031005
102,102,102,04-12,1.677534634524415,0.7470621118386505,-0.09425098943730444
103,103,103,04-13,1.3518329171174823,-0.4682011330628292,0.07345265863857504
104,104,104,04-14,1.4139046243323719,-0.23659822679907705,0.2266849412946247
105,105,105,04-15,1.535614401620356,0.21752716148812504,0.17538714565945468
106,106,106,04-16,1.6873546153375187,0.7837025749065566,0.13163074306660505
107,107,107,04-17,1.4796817478401885,0.008830385585308019,0.2552527681891066
108,108,108,04-18,1.6071719265342022,0.4845236962815527,0.4008835063597564
109,109,109,04-19,1.5506239497302687,0.2735310176721799,0.7113353693323298
110,110,110,04-20,1.6480868810331344,0.6371862022248217,0.6661674095646458
111,111,111,04-21,2.0348381148359045,2.0802383393235653,0.4687721082176494
112,112,112,04-22,1.6147220455803653,0.512694816300453,0.2784739911342545
113,113,113,04-23,1.1622592193805812,-1.1755414224966707,0.04438446615443855
114,114,114,04-24,1.3011620616918305,-0.657265006218817,-0.27324720794666457
115,115,115,04-25,1.1741950864394344,-1.1310061322067158,-0.5557006249953418
116,116,116,04-26,1.1373176356457024,-1.2686038423817971,-0.8477179379866194
117,117,117,04-27,1.5806374464317408,0.3855178370315016,-0.7872454469127977
118,118,118,04-28,1.1451421051706927,-1.2394090616472129,-0.8139736103027572
119,119,119,04-29,1.2595023193323909,-0.8127064760537402,-0.8041152616516776
120,120,120,04-30,1.2581817012352845,-0.8176339865585742,-0.5943329037865194
121,121,121,05-01,1.1900478546355788,-1.0718560403002386,-0.5433877794669196
122,122,122,05-02,1.4746592339784832,-0.009909695190847834,-0.1612287308842535
123,123,123,05-03,1.6625600153270843,0.6911885829490999,0.017191329505292396
124,124,124,05-04,1.7596749266059262,1.0535452298487833,-0.006849841886088004
125,125,125,05-05,1.5464116140840878,0.2578138862835351,0.04780125423411311
126,126,126,05-06,1.2195221720666136,-0.9618810149068566,0.15369660871971752
127,127,127,05-07,1.2779298305245008,-0.7439494635790319,-0.04957989088319832
128,128,128,05-08,1.6449448028019198,0.6254624317227786,-0.03540287412653706
129,129,129,05-09,1.3356801957970856,-0.5284704146683951,-0.3079276729961333
130,130,130,05-10,1.7824723512366318,1.1386073303887507,0.09508607057708188
131,131,131,05-11,1.1081767111515848,-1.3773349069340424,0.2970367838692575
132,132,132,05-12,1.8675904929234728,1.4562014465324349,0.4033275704774429
133,133,133,05-13,1.6026777125662182,0.4677548161740218,0.6006209110993839
134,134,134,05-14,1.8158662482816257,1.263207151371891,0.3597665385419305
135,135,135,05-15,1.652938765788939,0.6552896290632506,0.7646725649803391
136,136,136,05-16,1.3951652400438233,-0.3065189049559698,0.4067089514567804
137,137,137,05-17,1.7592879271915194,1.052101251696408,0.5124589179333681
138,138,138,05-18,1.2919652651403368,-0.6915802346089167,0.6732761487323634
139,139,139,05-19,1.772729489454817,1.1022546150335475,0.6765611000862249
140,140,140,05-20,2.0744692224747907,2.228110536165864,0.5836747334226361
141,141,141,05-21,1.6582211486901235,0.6749993371864208,0.2130027173886003
142,142,142,05-22,1.2457988409219265,-0.8638371049375038,0.5409480341947773
143,143,143,05-23,1.1632268874613352,-1.1719308445078065,0.3715115474350372
144,144,144,05-24,1.819319416666536,1.2760916662281452,-0.07565622431600445
145,145,145,05-25,1.5002662764321029,0.08563569447510687,-0.3746847056638305
146,146,146,05-26,1.355398789762974,-0.4548960943403864,0.030117137825380575
147,147,147,05-27,1.1773668629844638,-1.1191715509005355,0.15642267285379094
148,148,148,05-28,1.8967425250351588,1.5649739559977633,-0.09894632833326647
149,149,149,05-29,1.366333151964989,-0.4140976343373442,-0.2206780415208096
150,150,150,05-30,1.4086719823362372,-0.2561223408941995,-0.21271991682303448
151,151,151,05-31,1.3045149696379021,-0.6447545846501517,-0.041383755452373966
152,152,152,06-01,1.3681958930685083,-0.4071473461537356,-0.5513980989453428
153,153,153,06-02,1.4528848575249451,-0.09115458267657267,-0.3367912276050329
154,154,154,06-03,1.0766113397562236,-1.4951121049600498,-0.16323557812774114
155,155,155,06-04,1.7114328339776748,0.8735435937045142,0.2533160365875257
156,156,156,06-05,1.6877590361293215,0.7852115559695513,0.3979674275454665
157,157,157,06-06,1.974352933736251,1.8545551036414496,0.7370950123837267
158,158,158,06-07,1.6008033054524267,0.4607609995939088,0.8305623226101805
159,159,159,06-08,1.998220712609616,1.9436109263529893,0.7809208066475044
160,160,160,06-09,1.2269119281590128,-0.9343082436013272,0.5642232559970217
161,161,161,06-10,1.6316065391980377,0.5756944979284571,0.2914952633150646
162,162,162,06-11,1.339297426510939,-0.5149737479333454,0.08285130284813665
163,163,163,06-12,1.5357912839498624,0.21818714754970686,-0.2492580788000274
164,164,164,06-13,1.2652923129044462,-0.7911027632076588,0.04553984057842258
165,165,165,06-14,1.4641705152211608,-0.04904536353599513,0.08425551944647308
166,166,166,06-15,1.7009632369550869,0.8344792726693728,0.05301500005498825
167,167,167,06-16,1.6938634855056087,0.8079885711367598,-0.05225553954018138
168,168,168,06-17,1.2890609488036775,-0.7024168642822544,0.09756358615651384
169,169,169,06-18,1.3665104519210085,-0.41343609002131104,0.38555676794512217
170,170,170,06-19,1.5062097276845237,0.10781199097251258,0.38782659127232777
171,171,171,06-20,1.9272794307761985,1.6789137271956551,0.3378817667633737
172,172,172,06-21,1.7046132380177343,0.8480982126326064,0.4947852581257221
173,173,173,06-22,1.6135494538598665,0.5083196240830358,0.9436957306528958
174,174,174,06-23,1.5413704141887037,0.23900408389183586,0.7052521416241228
175,175,175,06-24,2.0883832435690994,2.280026745141731,0.4807129254215857
176,176,176,06-25,1.1227792893305346,-1.3228495432001257,0.3319503386345173
177,177,177,06-26,1.5662079905798727,0.3316784299804326,0.3707928466491788
178,178,178,06-27,1.4653947960593057,-0.044477308089803776,0.8648863488084003
179,179,179,06-28,1.6760103484282365,0.7413746721710048,0.48564164618462896
180,180,180,06-29,2.3359000087667607,3.2035650968471656,0.9337727203670092
181,181,181,06-30,1.4785368511256702,0.004558529399102812,1.0296566813528238
182,182,182,07-01,1.8433987654660813,1.3659369018941554,1.0784902514517192
183,183,183,07-02,1.7203946866519204,0.9069821958953204,1.1595301421158062
184,184,184,07-03,1.5439218693418255,0.24852411250356696,0.6522210986741478
185,185,185,07-04,1.806326960957252,1.2276140161555282,0.5345086059290507
186,186,186,07-05,1.5201190951339545,0.15971083619721466,0.1862436220003869
187,187,187,07-06,1.2892486724128969,-0.7017164270714803,0.19124846936735224
188,188,188,07-07,1.2833694688302268,-0.7236530016778273,-0.06809267003675787
189,189,189,07-08,1.7284427571730312,0.9370112800971122,-0.02684656896776653
190,190,190,07-09,1.1268870177445305,-1.3075227239210938,-0.10020149034930904
191,191,191,07-10,1.8726529656852204,1.4750906225694762,0.12703553225898245
192,192,192,07-11,1.4021603369416624,-0.2804186920920405,0.3966679946910492
193,193,193,07-12,1.6546583340601164,0.6617057085782685,0.1787182090667796
194,194,194,07-13,1.7169533352948323,0.8941417729145732,0.0007041375906088703
195,195,195,07-14,1.3779674846716288,-0.3706874336485055,-0.3903427971780758
196,196,196,07-15,0.8406305755507751,-2.375607152778118,-0.4460847308562049
197,197,197,07-16,1.2438279332065854,-0.8711909860426318,-0.1927119356092691
198,198,198,07-17,1.3125242341134795,-0.6148702941608152,-0.18517042967303096
199,199,199,07-18,2.062095759172791,2.1819424800598832,0.0029192543942026072
200,200,200,07-19,1.7290804926604768,0.9393908085320021,0.3908582652304833
201,201,201,07-20,1.680426067456423,0.7578506707548959,0.2649153841688728
202,202,202,07-21,1.464457894982788,-0.04797308776043415,0.309960343820028
203,203,203,07-22,1.0413048362773976,-1.6268482724122948,-0.11107238130188912
204,204,204,07-23,1.3849590129013296,-0.3446005362538843,-0.30659288179771665
205,205,205,07-24,1.385051922463092,-0.3442538706716191,-0.3928003355966063
206,206,206,07-25,1.4146727473414782,-0.2337321944429633,-0.5476471168032871
207,207,207,07-26,1.5417997284798663,0.24060594796155785,-0.5193382935671035
208,208,208,07-27,1.2154557329300382,-0.9770537750005194,-0.6689608586474138
209,209,209,07-28,1.0868269849203862,-1.4569953329951926,-0.6495324604281666
210,210,210,07-29,1.14435767843027,-1.242335926735747,-0.8649137334315834
211,211,211,07-30,1.4162938580339532,-0.2276834813561352,-1.0422191137146737
212,212,212,07-31,1.0683277847559045,-1.5260198324634644,-1.0227957957639962
213,213,213,08-01,1.2566829008000822,-0.8232263337369827,-0.9235589079506878
214,214,214,08-02,1.2466894991489252,-0.860513867296455,-0.6635918389160802
215,215,215,08-03,1.24640537220322,-0.8615740061153433,-0.3955870851444325
216,216,216,08-04,1.5623990593856332,0.317466487471899,-0.09898620470489984
217,217,217,08-05,1.8472602792247343,1.3803450412737508,0.039173825583038835
218,218,218,08-06,1.545278354349058,0.2535854501737317,0.17032481364470706
219,219,219,08-07,1.478851847308903,0.005733847990649257,0.19507696265199925
220,220,220,08-08,1.4575875192964751,-0.07360793892644575,0.0014628494320825065
221,221,221,08-09,1.286208192579842,-0.7130611120715903,-0.28761155252012377
222,222,222,08-10,1.251056889919826,-0.8442181918476013,-0.3081624668932599
223,223,223,08-11,1.3824127020307988,-0.3541013704394867,-0.2542150611178721
224,224,224,08-12,1.512231350909951,0.13027996393491476,0.11179863000382713
225,225,225,08-13,1.5656022503236025,0.3294182826429757,0.13647366043500744
226,226,226,08-14,2.0461577157189907,2.1224742078037497,0.5128445928241433
227,227,227,08-15,1.3258870020339464,-0.5650109294845083,0.3599304437868636
228,228,228,08-16,1.8562821013733064,1.4140074024872131,0.3016996641779437
229,229,229,08-17,1.136518319067052,-1.2715862646631648,0.10655377357736164
230,230,230,08-18,1.4185930465961856,-0.21910471371860432,-0.21405445721443367
231,231,231,08-19,1.2517968983712309,-0.8414570609605166,0.2647199514706388
232,232,232,08-20,1.5306020030528775,0.19882482305297733,0.12944217004537628
233,233,233,08-21,2.0957826496482634,2.307635522625928,0.3828066595401848
234,234,234,08-22,1.6387479699558145,0.6023407139356377,0.4371293348044192
235,235,235,08-23,1.5439423880723473,0.2486006723056864,0.5310817765508292
236,236,236,08-24,1.5059469036403914,0.10683133786680228,0.493478950196565
237,237,237,08-25,1.402877605007074,-0.277742410482057,0.1042499187832388
238,238,238,08-26,1.4701345849474383,-0.026792135072607682,-0.18711447167659195
239,239,239,08-27,1.4698809059997848,-0.027738665854029964,-0.3780933714070424
240,240,240,08-28,1.1702179649772586,-1.1458456288233465,-0.4761193350731596
241,241,241,08-29,1.236837787196822,-0.8972727260770165,-0.2660728964117673
242,242,242,08-30,1.3483157491536335,-0.4813244441299011,-0.1900370652856048
243,243,243,08-31,1.7406438598209677,0.9825362214862968,-0.2246366678558386
244,244,244,09-01,1.5924043938278785,0.4294228516843677,0.15967082042771494
245,245,245,09-02,1.4142428373294729,-0.23533628127543305,0.5028613643194907
246,246,246,09-03,1.7882055959112235,1.1599993008779748,0.5947571778095984
247,247,247,09-04,1.7887071044611604,1.161870537273638,0.5860997247880447
248,248,248,09-05,1.4960892841558957,0.07005043681074508,0.23344822477121696
249,249,249,09-06,1.7267221980115457,0.9305915033569748,0.023514912574060704
250,250,250,09-07,1.0253213374604986,-1.6864861484165992,-0.1231683843917289
251,251,251,09-08,1.0766584961075871,-1.4949361544583706,-0.26173473149635
252,252,252,09-09,1.5523307666323614,0.279899519083237,-0.16762812330791546
253,253,253,09-10,1.5658847781077998,0.33047245464591146,-0.12172858872646525
254,254,254,09-11,1.6474178989308743,0.6346900859413525,-0.14855375977000804
255,255,255,09-12,1.8005311804064794,1.2059887108456762,0.07147405333608965
256,256,256,09-13,0.9821849833482259,-1.847437174677856,0.1562874478753069
257,257,257,09-14,1.4304753513771171,-0.17476927582178428,-0.0012317200980968002
258,258,258,09-15,1.6887153814543503,0.7887798863185405,-0.2925168650923878
259,259,259,09-16,1.3125852707852959,-0.6146425531945108,-0.6548018626281004
260,260,260,09-17,1.1790153250303077,-1.1130207840243933,-0.4839086600212568
261,261,261,09-18,1.2179569288612653,-0.9677212743685992,-0.20959481006599706
262,262,262,09-19,1.2569906757728273,-0.8220779590367953,-0.1218718047091606
263,263,263,09-20,1.8715871470992635,1.471113823909774,-0.0060605203491059965
264,264,264,09-21,1.8297788108998885,1.3151179184595592,0.12216824142820842
265,265,265,09-22,1.4988162015869446,0.08022515296581675,0.03770831179881932
266,266,266,09-23,1.3852142441882136,-0.3436482133605068,0.06157058182461084
267,267,267,09-24,1.0821407051034695,-1.4744808521449335,-0.3184496495060955
268,268,268,09-25,1.2953625216814475,-0.6789043388820462,-0.764723267657173
269,269,269,09-26,1.2604936617343283,-0.8090075640744637,-0.7477574619060733
270,270,270,09-27,1.1121462264782542,-1.362523790446906,-0.5297158304200039
271,271,271,09-28,1.526098152687705,0.18201998747241532,-0.4449099221617143
272,272,272,09-29,1.7358372098995458,0.9646015755559088,-0.6685935721825661
273,273,273,09-30,1.218513281572952,-0.9656454025951954,-0.7396577921645869
274,274,274,10-01,0.9356668790790964,-2.021006239007157,-0.4996393574456083
275,275,275,10-02,1.1462184776961344,-1.2353928839665889,-0.7469744978006969
276,276,276,10-03,1.4981091035352294,0.07758681786696522,-1.0822460351870322
277,277,277,10-04,1.1283696095426294,-1.3019908546581165,-0.9799265712662859
278,278,278,10-05,1.1967020917305864,-1.0470276487621026,-0.8582906582510892
279,279,279,10-06,1.3830486212022453,-0.3517286190707197,-0.5566791154637176
280,280,280,10-07,1.1312641339139782,-1.291190760915974,-0.39430877606023307
281,281,281,10-08,1.6312264686202669,0.5742763727576393,-0.1269317016669789
282,282,282,10-09,1.7592095619990191,1.051808854287873,0.07610290724025721
283,283,283,10-10,1.5583266876842499,0.30227159170140866,-0.1821147587899775
284,284,284,10-11,1.5231929376846711,0.17118000468131414,-0.17782443916223745
285,285,285,10-12,0.9678203767357124,-1.9010346152521282,-0.3874256299500218
286,286,286,10-13,1.1381632044331045,-1.265448843149534,-0.7483676094256358
287,287,287,10-14,1.2941761969370122,-0.6833307719690671,-0.6981104294428522
288,288,288,10-15,1.1787949575451708,-1.1138430225658111,-0.6365742228943189
289,289,289,10-16,1.6391430041544266,0.603814671598111,-0.346205735768305
290,290,290,10-17,1.6221465507704842,0.5403972439725138,-0.3632578840939336
291,291,291,10-18,1.4347489142418193,-0.15882369249604406,-0.07632122529033132
292,292,292,10-19,1.1107424097117835,-1.3677617331033054,0.3153719424797348
293,293,293,10-20,1.755586165278069,1.0382891808525463,0.2284638537153893
294,294,294,10-21,1.8086591683217328,1.2363159840545854,0.2452296347725172
295,295,295,10-22,1.49939000552212,0.08236613901203815,0.2689514078421004
296,296,296,10-23,1.6491068511344658,0.6409919303152811,0.6233479861616759
297,297,297,10-24,1.4728948332981986,-0.01649305407854465,0.2998350006181741
298,298,298,10-25,1.6806316482093266,0.7586177368141468,0.07913336671772933
299,299,299,10-26,1.2353594468101463,-0.9027887324084641,0.1395345686795718
300,300,300,10-27,1.4537587720620644,-0.08789381934808288,-0.1267718013202178
301,301,301,10-28,1.5965184686511598,0.4447733507830928,-0.29058675714782306
302,302,302,10-29,1.2208715246935553,-0.9568462896834564,-0.31686982049954965
303,303,303,10-30,1.20947135197181,-0.9993827890441764,0.010978798180930041
304,304,304,10-31,1.6383670331559854,0.6009193567037874,-0.10557995921099084
305,305,305,11-01,1.7625581024185262,1.064302979674414,-0.027543412282504058
306,306,306,11-02,1.2663258634113417,-0.7872463636996081,0.024628755114212714
307,307,307,11-03,1.7220055388563087,0.9129926323540134,0.5391037012302059
308,308,308,11-04,1.304767246513054,-0.6438132853031556,0.5344602519727712
309,309,309,11-05,2.0367754322152765,2.0874668876517832,0.5447069655652917
310,310,310,11-06,1.6309001107216068,0.5730586611591789,0.6914922613904038
311,311,311,11-07,1.7790353828539998,1.1257832612295369,0.6878320577823988
312,312,312,11-08,1.5023647124799615,0.09346541125106428,1.0819532360052606
313,313,313,11-09,1.716119729639971,0.8910314107059839,0.8644600293225999
314,314,314,11-10,1.9385358319722632,1.7209137840340143,0.9881493492404224
315,315,315,11-11,1.687034363826626,0.7825076475558183,0.9945533924368032
316,316,316,11-12,1.829799357075739,1.3151945806661125,1.3732659277342405
317,317,317,11-13,1.789333437417043,1.1642075204078215,1.2263332858047078
318,318,318,11-14,2.111355350520242,2.365740623035685,1.0544108511174208
319,319,319,11-15,1.4798439399111394,0.009435559128789331,0.7479154830491622
320,320,320,11-16,1.662075077612972,0.6893791759102942,0.4904675034378747
321,321,321,11-17,1.1941729125686569,-1.0564645608537355,0.35692194455741405
322,322,322,11-18,1.4158088108094982,-0.2294932970016121,0.2977615734934023
323,323,323,11-19,1.5745848153621027,0.36293416712505744,0.2746058795413892
324,324,324,11-20,2.016222211891292,2.0107783966516144,0.1267114932959838
325,325,325,11-21,1.4426083072880296,-0.12949860458328882,0.2657388622096592
326,326,326,11-22,1.4242527499959896,-0.19798714156213834,0.4691162756103339
327,327,327,11-23,1.4177365874105912,-0.22230034737168305,0.4859459052563737
328,328,328,11-24,1.7428509052904329,0.9907711834024362,0.12615757698590713
329,329,329,11-25,1.6016477877775095,0.4639119450012962,0.26335171190420953
330,330,330,11-26,1.4376627421848236,-0.14795157297118502,0.4908844349363299
331,331,331,11-27,1.6632240407853691,0.6936662049265254,0.8304321011339814
332,332,332,11-28,1.790137914228923,1.1672091966305842,0.9249623086965482
333,333,333,11-29,1.9637479564834208,1.8149856498142256,1.242979574719107
334,334,334,11-30,1.8948606912152488,1.5579524287778366,1.2761814366462472
335,335,335,12-01,2.113037086235237,2.372015541136649,1.1855946660923484
336,336,336,12-02,1.4910531668330442,0.051259598591656325,0.8231826620289091
337,337,337,12-03,1.5175555190019538,0.1501455816031334,0.4962839859905777
338,338,338,12-04,1.2073594291842953,-1.0072628277500515,0.1242488355106756
339,339,339,12-05,1.4380768610211268,-0.14640640641576333,-0.2821492007118474
340,340,340,12-06,1.2966076561362154,-0.6742584741015757,-0.4494065689663336
341,341,341,12-07,1.4595266361966794,-0.06637267619848904,-0.5449365183920046
342,342,342,12-08,1.222094096518038,-0.9522846109352608,-0.4429759118986872
343,343,343,12-09,1.3639380930379477,-0.42303411495089294,-0.5418495251363556
344,344,344,12-10,1.3713177062837636,-0.3954991887901465,-0.41137469941523735
345,345,345,12-11,1.2790826392859924,-0.739648085841774,-0.29639258516768474
346,346,346,12-12,1.5064183699582248,0.10859048022513396,0.03665869044383759
347,347,347,12-13,1.6444242157390148,0.6235200092868264,0.20645947923803712
348,348,348,12-14,1.7576589113333,1.0460230427338733,0.6105281339939314
349,349,349,12-15,1.6369871238187943,0.5957706178143044,1.1737417774708556
350,350,350,12-16,2.0210823824875908,2.0289127397452185,1.4484070760330896
351,351,351,12-17,2.1847612322182832,2.639633775019773,1.3392552327314606
352,352,352,12-18,1.9480953144184008,1.7565822715985366,1.1675062518418755
353,353,353,12-19,1.4689020333445904,-0.031391050522947626,1.0733654486309323
354,354,354,12-20,1.4814770802445305,0.015529157396361341,0.6542813873888579
355,355,355,12-21,1.485603521562192,0.030925798548645606,0.26236711588895784
356,356,356,12-22,1.3471721047412342,-0.4855916277072275,-0.22449549377324465
357,357,357,12-23,1.5545414744530297,0.2881481460203728,-0.31075922238975345
358,358,358,12-24,1.1651933936692598,-1.1645933863746782,-0.3749399340783508
359,359,359,12-25,1.330185201358446,-0.5489734222220007,-0.4091108545436555
360,360,360,12-26,1.3782709570819558,-0.3695551127352224,-0.4193060904964174
361,361,361,12-27,1.4306547973530876,-0.17409972424318287,-0.3913617632867129
362,362,362,12-28,1.3307776031888434,-0.5467630434237989,-0.1884400431657707
363,363,363,12-29,1.599477493388021,0.4558141092785992,
364,364,364,12-30,1.4915027082305732,0.05293693435097548,
365,365,365,12-31,,,
