,unnamed: 0,unnamed: 0,mth_day,special effects,special effects_norm,special effects_ravg
0,0,0,01-01,,,
1,1,1,01-02,3.6107447193333417,-0.7270143354656013,
2,2,2,01-03,3.554206586420889,-0.8097907625867026,
3,3,3,01-04,3.656825311069208,-0.6595485995625864,
4,4,4,01-05,3.8707391871255625,-0.3463612787327734,-0.9278769579084459
5,5,5,01-06,3.2463393531879734,-1.260533443356521,-1.055543411672318
6,6,6,01-07,2.9024514419503764,-1.7640133277464916,-1.1018080566237536
7,7,7,01-08,3.0875506277978286,-1.493013058048834,-1.13606721123354
8,8,8,01-09,3.3646079238752145,-1.0873786322953152,-1.1043308619486452
9,9,9,01-10,3.516426743204278,-0.8651035272213053,-0.9086121487519088
10,10,10,01-11,4.000798963544786,-0.15594318302340548,-0.5705737348740101
11,11,11,01-12,4.0484206464998405,-0.08622116417610326,-0.2848092243118498
12,12,12,01-13,4.287777779753002,0.2642171555209015,-0.3179692864292277
13,13,13,01-14,4.258651563782075,0.2215740053241277,-0.32970872919791033
14,14,14,01-15,3.22871358308894,-1.286339004999583,-0.4707524822695906
15,15,15,01-16,3.468316946829311,-0.9355401838334008,-0.3484873565906568
16,16,16,01-17,3.422782921902532,-1.0022057014534873,-0.2856724308939253
17,17,17,01-18,4.549479377827798,0.6473695898974994,-0.4897007649958747
18,18,18,01-19,4.54520169195438,0.641106709701291,-0.4881855042994432
19,19,19,01-20,3.4225163398382152,-1.0025959992875688,-0.333969706502719
20,20,20,01-21,3.2349233227671115,-1.2772474408209935,-0.5033469073809892
21,21,21,01-22,4.1003137780244,-0.010245397053055804,-0.8910862607692643
22,22,22,01-23,2.728652646268509,-2.018468906723109,-1.1505362159589243
23,23,23,01-24,2.9604719857704063,-1.6790665304321513,-1.2236489558755763
24,24,24,01-25,3.481941300501436,-0.9155930214366688,-1.3634912190630413
25,25,25,01-26,3.1228906166148294,-1.4412724387874811,-1.551929560137449
26,26,26,01-27,2.6618311463214592,-2.1163010199457823,-1.2040810514540217
27,27,27,01-28,3.3280684170681645,-1.1408754434995023,-0.9747430796373134
28,28,28,01-29,4.154182056125983,0.06862214537745624,-1.0986706287271906
29,29,29,01-30,3.900329468153103,-0.3030386995319025,-0.8767452969476991
30,30,30,01-31,2.9740697371366096,-1.6591583159759309,-0.7076440162387155
31,31,31,02-01,4.032370115151242,-0.10972044811053253,-0.25460243819893497
32,32,32,02-02,3.3548306644381367,-1.1016933356918803,-0.4437021187190809
33,33,33,02-03,5.1846930029498965,1.5773740247391812,-0.6213009537769808
34,34,34,02-04,3.3792264382439177,-1.0659759377434193,-0.5335315342608755
35,35,35,02-05,3.172505843179992,-1.3686317098793022,-0.6062853718641631
36,36,36,02-06,3.3337604809028707,-1.132541798879299,-0.5747340417939103
37,37,37,02-07,3.734215221298101,-0.5462434737302576,-1.021036064497716
38,38,38,02-08,3.4841322075308487,-0.912385355270364,-0.9588055424130776
39,39,39,02-09,3.3556880103708857,-1.100438111483652,-0.7568585125174284
40,40,40,02-10,3.6342553867887912,-0.6925928052355897,-0.7600973518391511
41,41,41,02-11,4.00011160592774,-0.15694953050540664,-0.6742738448596479
42,42,42,02-12,3.3204872869932767,-1.151974834809634,-0.11342317260010698
43,43,43,02-13,4.085931356921189,-0.03130243185323986,-0.12812116717151634
44,44,44,02-14,5.7825727869381724,2.4527186782868826,-0.2691427374056235
45,45,45,02-15,3.2954536755831003,-1.1886260789121084,-0.4637387411772793
46,46,46,02-16,3.056330253362515,-1.5387222266402327,-0.3652838195059433
47,47,47,02-17,3.2026313250227796,-1.3245255531353413,-0.3020153844979829
48,48,48,02-18,3.7239686384554864,-0.5612453047816178,-0.5678417214105453
49,49,49,02-19,4.345213810541209,0.3483081781945228,-0.4931692868181279
50,50,50,02-20,4.6931811359065145,0.8577606568115078,-0.4409172578881992
51,51,51,02-21,3.601471234836247,-0.7405914713576036,-0.3201520905330147
52,52,52,02-22,3.2704660110412305,-1.2252100530606602,-0.2951867319630741
53,53,53,02-23,3.69754302782916,-0.5999345490042342,-0.28708951858872866
54,54,54,02-24,3.826279995211874,-0.4114531533619744,-0.5109087204871771
55,55,55,02-25,4.378397266887505,0.3968914584405954,-0.3036847347758013
56,56,56,02-26,3.7759403059697134,-0.4851545545791828,-0.2367476450081503
57,57,57,02-27,4.450702663706032,0.5027524429106508,-0.2855518046464672
58,58,58,02-28,3.5447830993484786,-0.8235875144547538,-0.43817619077149583
59,59,59,02-29,3.4975370966520445,-0.8927595068341356,-0.3771251053198971
60,60,60,03-01,3.2008049805103465,-1.3271994701121466,-0.31171463878366823
61,61,61,03-02,4.6285927273894805,0.7631979711501876,-0.4984830135943394
62,62,62,03-03,4.044001089420572,-0.09269175536180957,-0.19649373587540567
63,63,63,03-04,3.685301046399687,-0.6178578059533765,-0.08341765509969434
64,64,64,03-05,4.7823752870492,0.9883481518588486,0.08167181997154914
65,65,65,03-06,3.960937900948424,-0.21430302217986769,-0.048797559365333726
66,66,66,03-07,3.8773635860444857,-0.3366626196846857,0.010151646918119851
67,67,67,03-08,4.093911874409764,-0.019618304871109563,-0.012081463681118563
68,68,68,03-09,4.285582769798843,0.2610034823389119,-0.3474779807461397
69,69,69,03-10,3.5941868048817724,-0.751256469548807,-0.43891908978546335
70,70,70,03-11,3.4078757934346373,-1.0240309505312788,-0.6077348278227814
71,71,71,03-12,3.5862000856307445,-0.7629496764158096,-0.7741301069963441
72,72,72,03-13,3.185534259738516,-1.349557047908594,-0.8651989102230518
73,73,73,03-14,3.4120019101522137,-1.0179899799124843,-0.7398957022545766
74,74,74,03-15,3.9123707131723653,-0.28540933702133514,-0.4526569920558573
75,75,75,03-16,4.107696001125335,0.0005627782620445941,-0.6675452033619119
76,76,76,03-17,4.585018195417604,0.6994013106610374,0.0413374622777688
77,77,77,03-18,2.7055596418701104,-2.0522789442521376,0.1981516162364924
78,78,78,03-19,6.090629618152716,2.9037389459294904,0.13013679593689206
79,79,79,03-20,4.0546471501624906,-0.07710505616014328,0.1510833819862242
80,80,80,03-21,3.6336369419389496,-0.6934982588189368,-0.09213884778166924
81,81,81,03-22,4.193537894087448,0.12624229455803754,0.240584019633591
82,82,82,03-23,3.5882611790441623,-0.7599320679463234,-0.3046467510720239
83,83,83,03-24,4.069102163951821,-0.05594173976057619,-0.329498864046202
84,84,84,03-25,3.8562014708483128,-0.3676456783041988,-0.31071328054606023
85,85,85,03-26,3.9527998889053397,-0.2262177340052117,-0.09577900352246826
86,86,86,03-27,3.7106227593056613,-0.5807847578180863,-0.010093193268300585
87,87,87,03-28,5.074367121279652,1.4158479566995894,-0.20787307531412624
88,88,88,03-29,3.9394130151900177,-0.2458172064213173,-0.1986532712243841
89,89,89,03-30,3.2585739268132285,-1.24262103203553,-0.24553676886816506
90,90,90,03-31,3.8939854531134577,-0.31232685376574554,-0.24942343520691496
91,91,91,04-01,3.7606650857947765,-0.5075187198678978,-0.7358119069150182
92,92,92,04-02,3.6946946841985935,-0.6041047558505861,-0.9131477885712204
93,93,93,04-03,3.0810825340901458,-1.5024828735490297,-0.8035021048607062
94,94,94,04-04,3.212667008197679,-1.3098324963585308,-0.9432104998824508
95,95,95,04-05,3.7079165081135215,-0.5847469297724441,-0.9997418858089164
96,96,96,04-06,3.3214418861990045,-1.150577223896214,-0.7784389104294385
97,97,97,04-07,3.528991954513593,-0.8467070354266913,-0.6352338774680264
98,98,98,04-08,4.601623683510528,0.7237130964262809,-0.6464241305219541
99,99,99,04-09,3.6679557879061915,-0.643252675780557,-0.6768333053310535
100,100,100,04-10,3.1668078642487854,-1.3769740146820968,-0.6363320296515669
101,101,101,04-11,3.5832956690478603,-0.7672019786270394,-0.3869422063255432
102,102,102,04-12,3.4874214956455933,-0.9075695698192944,-0.2770050863913081
103,103,103,04-13,4.5510245888232435,0.6496319045294506,0.0733882319067859
104,104,104,04-14,5.052160609180974,1.3833358160316915,0.2296397230489945
105,105,105,04-15,5.103914165712745,1.4591072340080071,0.3262111907178329
106,106,106,04-16,3.8071472372717032,-0.4394650678288449,0.3843755683360753
107,107,107,04-17,3.979058375738999,-0.18777317261400925,0.14085676254535076
108,108,108,04-18,3.725786843867684,-0.5585833041098403,-0.013787295697392971
109,109,109,04-19,3.553052164499932,-0.8114809302148968,-0.2309084343617519
110,110,110,04-20,4.418408709771879,0.4554714665752291,-0.17594752675625688
111,111,111,04-21,4.214122888931767,0.15638040202185374,-0.4156382081957252
112,112,112,04-22,4.032384339712169,-0.10969962219587494,-0.16482976268633287
113,113,113,04-23,2.996774113679088,-1.6259172612508193,0.10219075673894476
114,114,114,04-24,4.7536331803878795,0.9462673689465138,0.04185332836961223
115,115,115,04-25,4.6473377341487945,0.790642186336769,-0.04123094198948179
116,116,116,04-26,4.1711379108220665,0.09344689635923396,-0.02111684229720891
117,117,117,04-27,3.873632508962285,-0.3421252201327103,0.2944641722627251
118,118,118,04-28,4.114814592964269,0.010984975957762324,0.3250410841877921
119,119,119,04-29,4.290067044991513,0.2675688261087848,0.3173921555358273
120,120,120,04-30,4.878941428443282,1.129728840496916,0.3842468256476253
121,121,121,05-01,4.6159914081618085,0.7447486144249801,0.5553820648583659
122,122,122,05-02,4.445117232427903,0.4945749170300221,0.712765136104145
123,123,123,05-03,4.5749674592866745,0.6846862151317339,0.6419633278050233
124,124,124,05-04,4.7597913316132585,0.9552834034324368,0.4719893166618776
125,125,125,05-05,3.9999118266077995,-0.1572420236859459,0.28829663424399965
126,126,126,05-06,4.182365345041086,0.10988477363804107,0.24975415627947864
127,127,127,05-07,3.8631943869717364,-0.3574074800822872,0.363144529096548
128,128,128,05-08,4.28716503629757,0.2633200492428959,0.3580658092928933
129,129,129,05-09,5.039656274130907,1.3650284520341498,0.4330799260863854
130,130,130,05-10,4.738978063009816,0.924811084610509,0.5927856791404048
131,131,131,05-11,4.307329644922859,0.2928426770750068,0.8390955472928225
132,132,132,05-12,4.836860742372616,1.0681192919621578,0.6518273495795731
133,133,133,05-13,4.872604955722915,1.1204517288322189,0.4502472045865234
134,134,134,05-14,3.5197150783211955,-0.8602891370366003,0.3105829684401305
135,135,135,05-15,4.2135540544647965,0.1555475820758513,0.3591476545622376
136,136,136,05-16,4.166615465034281,0.08682566773215165,0.3828982915525641
137,137,137,05-17,4.506354181809882,0.5842307938076486,0.6899893931429008
138,138,138,05-18,4.9341940086864655,1.2106231139041173,1.0272602123275003
139,139,139,05-19,6.131105095566722,2.962998338374238,1.1623029473418391
140,140,140,05-20,4.901895711074545,1.1633357780709963,1.345118882437658
141,141,141,05-21,4.766977126707224,0.9658039921618838,1.461507857846681
142,142,142,05-22,4.915819459198484,1.1837212783070656,1.3604319390069997
143,143,143,05-23,4.983331668523037,1.2825646462617857,1.085334723361988
144,144,144,05-24,4.5199714625565806,0.6041676008660284,1.119074914664728
145,145,145,05-25,5.003720151597434,1.3124150445041691,1.041827504632104
146,146,146,05-26,5.040167498348604,1.3657769258874364,0.9431212216096156
147,147,147,05-27,4.4504069759435705,0.5023195319661388,0.8685223033065571
148,148,148,05-28,4.51130799551896,0.5914835801721363,0.7550522331049526
149,149,149,05-29,4.67761538879235,0.8349711364434338,0.4691531387435758
150,150,150,05-30,4.054956037240525,-0.07665282034359855,0.564770750821267
151,151,151,05-31,3.832067673320826,-0.40297952166409146,0.5424272628611015
152,152,152,06-01,5.432021178081183,1.9394825983535835,0.4673662005194283
153,153,153,06-02,4.358840393333899,0.3682586042051461,0.6831843676073475
154,154,154,06-03,4.203697788109444,0.14111720612209686,1.0681426638028326
155,155,155,06-04,5.562066914917351,2.129880138970949,1.4789569468446884
156,156,156,06-05,5.632566287381676,2.2330969568293124,1.1791631284580142
157,157,157,06-06,5.515639193239716,2.0619061765870423,1.2085458623724912
158,158,158,06-07,4.203426274451415,0.14071968803353666,1.231563831707097
159,159,159,06-08,4.479254741222403,0.5445550076920093,1.000156902687676
160,160,160,06-09,4.298028485015034,0.2792250221297316,0.8211526572706238
161,161,161,06-10,4.6137305709998815,0.7414385648544224,0.7230757159825162
162,162,162,06-11,4.898983104009213,1.1590714843269998,1.0097288367543744
163,163,163,06-12,5.113706855613102,1.4734445288583973,0.9764140459685606
164,164,164,06-13,5.378168853151388,1.8606384126646849,1.2184396610198094
165,165,165,06-14,4.342726301792906,0.34466626297712777,1.3924336455966897
166,166,166,06-15,5.2898816152763795,1.7313787124372242,1.2430779851152436
167,167,167,06-16,5.326781039697916,1.7854024723157027,1.214656530988022
168,168,168,06-17,4.286903761335486,0.26293752143832505,0.852956882413577
169,169,169,06-18,4.9972319600253154,1.302915804095068,1.066651571458477
170,170,170,06-19,3.895875631514389,-0.3095594787819842,0.8671301903845899
171,171,171,06-20,5.218475532734962,1.6268343972465276,0.7111832918969837
172,172,172,06-21,4.472216483714592,0.5342504259939024,0.9411341402802864
173,173,173,06-22,4.687689927847098,0.8497210813900654,0.9623996401961132
174,174,174,06-23,5.2292728933256525,1.6426426117381423,0.9441203613480096
175,175,175,06-24,5.08438080438883,1.430508803590028,0.7878840850026507
176,176,176,06-25,3.820964717888273,-0.4192351518706048,0.7733077886007093
177,177,177,06-26,4.578198511971238,0.6894167391743734,0.7844779607779727
178,178,178,06-27,4.412480884196246,0.4467926475822541,0.8005111059453571
179,179,179,06-28,4.7334667776951225,0.9167421144536456,0.6745057041732005
180,180,180,06-29,5.294978852667341,1.738841482742448,0.6127293264756286
181,181,181,06-30,4.567993924631958,0.6744763929570887,0.4082729192100769
182,182,182,07-01,3.5677969133872107,-0.7898934180560365,0.5472645057621178
183,183,183,07-02,3.740308987321605,-0.5373217044189368,0.3129909389896457
184,184,184,07-03,4.982086874754068,1.2807421668944994,0.10172227896685007
185,185,185,07-04,3.7733825713537232,-0.4888992861811873,0.07333752316442887
186,186,186,07-05,4.429171811022767,0.4712295226056744,0.28273099081017306
187,187,187,07-06,4.451669423655589,0.5041678581425615,0.5226665203086077
188,188,188,07-07,4.425919167499576,0.4664673878184282,0.2027851445342521
189,189,189,07-08,4.7235966692619815,0.9022914725716712,0.6922530716545917
190,190,190,07-09,3.6711704917632937,-0.6385460877516339,0.5724799679866012
191,191,191,07-10,5.779287176013199,2.44790827654085,0.3160918937562248
192,192,192,07-11,3.938325717029543,-0.2474090994022687,0.4798058868877633
193,193,193,07-12,3.400957027229163,-1.0341605872396966,0.2929198274517474
194,194,194,07-13,5.096840865274075,1.4487513466076594,0.17526589211833268
195,195,195,07-14,3.9577127647233232,-0.2190248840444244,-0.19093275436738905
196,196,196,07-15,3.18900903119515,-1.3444696997521222,-0.11050776465548168
197,197,197,07-16,4.278556463119768,0.2507163976265202,0.07029102623265053
198,198,198,07-17,4.2679180115480415,0.23514083886917544,-0.31662767117151
199,199,199,07-18,4.141894496396996,0.05063215808909657,-0.26142143634110804
200,200,200,07-19,3.511196630486377,-0.8727608378173038,0.23725807307647914
201,201,201,07-20,4.183955250729949,0.11221252493798717,0.008798866707949327
202,202,202,07-21,5.232663924121635,1.6476073567534009,0.0639716393672066
203,203,203,07-22,3.3423002783119453,-1.1200388405846586,0.10829113590615624
204,204,204,07-23,4.494023365130944,0.566177474824719,0.4025836691841296
205,205,205,07-24,4.323521682281664,0.3165491373227945,0.4041624571782869
206,206,206,07-25,4.717246536743162,0.8929943618505366,0.00590106006997156
207,207,207,07-26,4.190425333715555,0.12168525290293095,0.0023262073312335647
208,208,208,07-27,3.600535798755668,-0.7419610258964913,-0.19691399905171955
209,209,209,07-28,3.3276500567707674,-1.1414879570170866,-0.3081449293805271
210,210,210,07-29,3.6775105248144198,-0.6292637634729997,-0.7321756151609341
211,211,211,07-30,3.8676825496958487,-0.35083644465005065,-0.7442276492251594
212,212,212,07-31,2.979512442237895,-1.6511897528319062,-0.5892295368000798
213,213,213,08-01,4.141034496675076,0.04937304851757913,-0.5356403568961422
214,214,214,08-02,4.235738659249844,0.18802764865398688,-0.4957856459512096
215,215,215,08-03,3.547265636818376,-0.8199528775934605,-0.3930831867391975
216,216,216,08-04,3.840840426064839,-0.3901354978034047,-0.13955790270862492
217,217,217,08-05,4.288570874402317,0.26537831062202244,-0.274725233007591
218,218,218,08-06,4.018492744024852,-0.13003804864847096,-0.3123547896072173
219,219,219,08-07,3.587100816400321,-0.7616309332762172,-0.06158634089699794
220,220,220,08-08,4.081527736179643,-0.03774969094377127,-0.048680174485486685
221,221,221,08-09,4.574948061140882,0.6846578146678561,-0.26522158260356193
222,222,222,08-10,3.893731610959549,-0.3126984993343372,-0.38166236292991707
223,223,223,08-11,3.401155410433209,-1.0338701380864288,-0.2609517116387294
224,224,224,08-12,3.5413029538767566,-0.8286827306066017,-0.2895482592993237
225,225,225,08-13,4.08178910513248,-0.03736702552909127,-0.446443369529423
226,226,226,08-14,3.9643352840260886,-0.2093289769073371,-0.39313838183630095
227,227,227,08-15,3.9319710515732327,-0.25671284671273925,-0.3442546771811055
228,228,228,08-16,4.112182533564456,0.007131426824395225,-0.34591865370106817
229,229,229,08-17,3.6014873276592434,-0.7405679101552561,-0.452094361165541
230,230,230,08-18,3.534483756992753,-0.8386665897263779,-0.5771118834652714
231,231,231,08-19,3.6466669475705586,-0.6744212703159286,-0.30221665389211044
232,232,232,08-20,3.4519968656142663,-0.9594341107057196,-0.33221881468913383
233,233,233,08-21,5.0585282297806575,1.3926585307262271,0.2136023637442531
234,234,234,08-22,3.9892296920033234,-0.17288153795774538,0.5713871332329523
235,235,235,08-23,5.8383350442840145,2.534359160445065,0.5869628490683597
236,236,236,08-24,5.000733283936656,1.3080420272058173,0.8661505186354183
237,237,237,08-25,3.7104983007276977,-0.5809669753034842,0.7568777837001394
238,238,238,08-26,4.59614503328578,0.7156919066966315,1.4490320731228483
239,239,239,08-27,4.6107140421178165,0.7370221211145546,1.0044942264412056
240,240,240,08-28,6.825769941853991,3.9800441985785047,0.934275081175515
241,241,241,08-29,4.016559879463292,-0.13286791964478806,1.176134608719792
242,242,242,08-30,4.712965896086805,0.8867271556116743,1.0210648908607491
243,243,243,08-31,4.701670782316165,0.8701901899621767,0.8122518502382953
244,244,244,09-01,3.9606487242084665,-0.2147264004576256,-0.059617887864895275
245,245,245,09-02,3.7549704550726406,-0.5158561226201673,-0.20561885407056749
246,246,246,09-03,3.2527319031543453,-1.2511742300406388,-0.36097431645730543
247,247,247,09-04,3.418228519695388,-1.0088737168788209,-0.27409239527862755
248,248,248,09-05,4.076298567965951,-0.04540561870875358,-0.05062535330603071
249,249,249,09-06,5.0577244399670045,1.3914817170342442,0.03982454084164142
250,250,250,09-07,4.876446355974965,1.1260758513779554,0.010142633140306648
251,251,251,09-08,4.125646140054081,0.02684324226586542,-0.06844787717392779
252,252,252,09-09,3.131091501333805,-1.4292656762486475,-0.114555536201366
253,253,253,09-10,3.0961541655097613,-1.480416778764228,-0.3015685080445894
254,254,254,09-11,3.8873432545967286,-0.3220515728733829,-0.915696564508096
255,255,255,09-12,4.291320431519797,0.2694038859749037,-0.8917101746686275
256,256,256,09-13,2.3596679767291806,-2.558692487403084,-0.7015646961062433
257,257,257,09-14,4.223945552869985,0.17076158130267638,-0.6273584665929315
258,258,258,09-15,3.91033293855609,-0.28839280487434205,-0.7231845056530308
259,259,259,09-16,3.4002611544005243,-1.0351794016843572,-0.6807570047216794
260,260,260,09-17,3.4946354133949638,-0.897007807233979,-0.1964395534148432
261,261,261,09-18,4.465193968000702,0.5239688915630122,0.28659502383389696
262,262,262,09-19,4.344465247122087,0.3472122204379339,0.4195026354039772
263,263,263,09-20,6.203485434907595,3.068969044795117,1.0928241750682732
264,264,264,09-21,4.4550059912138815,0.5090528645461391,1.2820577306591734
265,265,265,09-22,6.159622293290751,3.0047498363014196,1.221371889705533
266,266,266,09-23,4.270139669105975,0.2383935263114212,1.019069015482268
267,267,267,09-24,4.216495327984169,0.15985384584116916,0.20815233517195386
268,268,268,09-25,3.5154011870360313,-0.8666050249016567,0.010816124439270177
269,269,269,09-26,2.8802411263388,-1.7965310370667669,-0.4592432496063026
270,270,270,09-27,3.6462959780705217,-0.674964399849963,-0.6054043948822366
271,271,271,09-28,4.2332565180935005,0.1843935920279829,-0.5900807499046852
272,272,272,09-29,3.671151874223928,-0.6385733453441829,-0.6167767681455302
273,273,273,09-30,4.279293661271245,0.2517957157064774,-0.4802585094740421
274,274,274,10-01,3.4059973569823847,-1.0267811343467266,-0.3880092689619601
275,275,275,10-02,3.43971109059226,-0.9774214850378382,-0.4967902115321894
276,276,276,10-03,4.024345623546129,-0.12146895677747167,-0.32508110317082217
277,277,277,10-04,3.7874577608908164,-0.4682920633933929,-0.3623771930148603
278,278,278,10-05,4.374838616581938,0.39168130482402025,-0.3560983940628632
279,279,279,10-06,4.126449329275705,0.02801917664224821,-0.22240051763694504
280,280,280,10-07,3.4317287093993656,-0.9891083406347432,-0.4994912573747004
281,281,281,10-08,3.987622753637768,-0.17523422648232914,-0.5709237262299762
282,282,282,10-09,2.888790952950089,-1.7840133952040045,-0.5712337778200013
283,283,283,10-10,3.4947180117473264,-0.8968868765250478,-0.5466542713574135
284,284,284,10-11,4.373567983967106,0.3898209952838704,-0.2490271196043139
285,285,285,10-12,4.227179412825063,0.1754962154177746,-0.3732907523598206
286,286,286,10-13,4.651444325263297,0.7966545698838545,0.02136254286021233
287,287,287,10-14,3.478373874753204,-0.920816023015369,-0.05283444586250554
288,288,288,10-15,4.506132597341979,0.5839063761161937,-0.2078256188598393
289,289,289,10-16,3.190648892844312,-1.342068808861355,-0.4170413326205609
290,290,290,10-17,3.738393562169928,-0.5401260427001321,-0.5908322241494536
291,291,291,10-18,3.369785617753027,-1.0797980671465546,-0.2255688236019007
292,292,292,10-19,3.9392261588624304,-0.24609077928950165,-0.2791640301843584
293,293,293,10-20,4.975271825518787,1.2707643802699482,0.019821371584908667
294,294,294,10-21,4.286492319164983,0.2623351366214472,0.08345941285798313
295,295,295,10-22,4.4159307977554905,0.4518436017542474,0.17855670812106386
296,296,296,10-23,3.999190711376776,-0.15829779506168534,0.4595484665644392
297,297,297,10-24,3.759506970040889,-0.5092142955680702,0.3428121348280968
298,298,298,10-25,5.090767722472079,1.4398597713707502,0.355029789182754
299,299,299,10-26,4.496870826420403,0.570346389851894,0.2910467118016358
300,300,300,10-27,4.33656189016288,0.33564106274939026,0.14424465300105382
301,301,301,10-28,4.153719644730312,0.06794513746753815,0.4712118641025092
302,302,302,10-29,3.3975763677076762,-1.0391101478651772,0.5391481826239498
303,303,303,10-30,5.099462047750865,1.4525889710406616,0.5078181329758871
304,304,304,10-31,5.3691797829874695,1.8474776824993944,0.32836558795497656
305,305,305,11-01,4.368476119901036,0.382366091963517,0.4442290375182717
306,306,306,11-02,3.6011415154448327,-0.7410742073760723,0.3826239152639999
307,307,307,11-03,4.6285434566970665,0.7631258348473091,0.1314730087539644
308,308,308,11-04,3.1451103907692683,-1.4087408813908082,-0.12710174616652686
309,309,309,11-05,4.070212260544641,-0.05431646801955126,-0.13782102532997076
310,310,310,11-06,4.309506078532085,0.29602915297644705,0.2576040354989958
311,311,311,11-07,4.324547089537222,0.3180504169828535,0.22016856830111786
312,312,312,11-08,5.2216459578524885,1.6314761575977268,0.4229473496225422
313,313,313,11-09,4.475127937785363,0.5385130316600417,0.2606168730592575
314,314,314,11-10,3.9761247813809697,-0.19206819346226195,0.2558682064680184
315,315,315,11-11,3.4049603975051985,-1.0282993273992596,0.23883220114001955
316,316,316,11-12,4.290045411849797,0.2675371534290123,0.24151689355161104
317,317,317,11-13,4.254731275999689,0.21583438501486046,0.12540180882639995
318,318,318,11-14,5.2326481840906585,1.6475843120672755,0.06287789310250999
319,319,319,11-15,3.9992728914884035,-0.15817747669122456,0.08637261881453008
320,320,320,11-16,3.719893466717002,-0.5672116878056017,0.15396226817606065
321,321,321,11-17,3.5012449053956733,-0.887330973127139,0.2910734915324617
322,322,322,11-18,4.567036776083311,0.673075049598196,0.05048526920969287
323,323,323,11-19,4.8166312883236415,1.0385017251532669,-0.0430406590029701
324,324,324,11-20,4.246685680227909,0.20405497813066287,-0.0939944835228433
325,325,325,11-21,3.6159912101726266,-0.7193330459672024,0.08336258357875015
326,326,326,11-22,3.511077923212972,-0.8729346349248409,0.014466286488887538
327,327,327,11-23,4.228077733158297,0.17681142948242173,-0.2146224117289708
328,328,328,11-24,4.284690595834887,0.2596972670590203,-0.16960117679235853
329,329,329,11-25,3.877795362271908,-0.33603046415388355,-9.95388541405277e-05
330,330,330,11-26,4.4311886833115075,0.4741823877503367,0.12818191266044185
331,331,331,11-27,4.310631445413212,0.29767678166210565,0.28890958717081044
332,332,332,11-28,4.0367923572503175,-0.10324592583734676,0.5009275630391957
333,333,333,11-29,4.886761100408408,1.1411774765446334,0.7516504656669362
334,334,334,11-30,5.153568433381973,1.531805122269332,0.8886294266954576
335,335,335,12-01,4.9052911326963615,1.168306951612559,1.1067603098058163
336,336,336,12-02,4.99254666704111,1.2960561539214654,1.090781277581642
337,337,337,12-03,5.204560789106312,1.6064620803242593,0.8282619639092749
338,338,338,12-04,3.9713081599402993,-0.19912011918239425,0.5564057968519166
339,339,339,12-05,3.8109220700443607,-0.4339384054895692,0.4798604284629782
340,340,340,12-06,4.039465737187622,-0.09933188007481766,0.2029183486293237
341,341,341,12-07,4.591598041874137,0.7090347412789285,-0.06589428479032178
342,342,342,12-08,3.8576012244856464,-0.36559632508046186,-0.09334383621120716
343,343,343,12-09,4.102930898176733,-0.006413720193613719,-0.1660972744950597
344,344,344,12-10,3.858816250787172,-0.3638174277077065,-0.2436222879071259
345,345,345,12-11,3.5127688126553243,-0.8704590351926844,-0.4539004337584598
346,346,346,12-12,3.721757930887745,-0.564481960547215,-0.3755099948510903
347,347,347,12-13,3.729850258921352,-0.5526341338290751,-0.2429364069422926
348,348,348,12-14,4.178855659460933,0.10474630836375562,-0.09434410182337424
349,349,349,12-15,4.646235077486328,0.7890278072591727,0.1933715350370264
350,350,350,12-16,4.467767261752439,0.5277364030058038,0.4279676365266488
351,351,351,12-17,4.691865723470727,0.8558347859697195,0.27016458061215803
352,352,352,12-18,4.683163927357662,0.8430946483905191,0.12254657899216588
353,353,353,12-19,3.0831523672934287,-1.4994524693160196,-0.2716262573877481
354,354,354,12-20,3.5738974736973708,-0.7809617013561974,-0.3663408245244649
355,355,355,12-21,3.0308624172634615,-1.5760092110203114,-0.5221210035498457
356,356,356,12-22,4.0796143801824085,-0.040550999814497314,-0.6559302838789648
357,357,357,12-23,4.053457850129391,-0.07884628818256471,-0.3717533441368801
358,358,358,12-24,4.1347957163137545,0.04023896641580477,-0.30833218911788945
359,359,359,12-25,4.247747227104416,0.20560916913648875,-0.28644417294783225
360,360,360,12-26,3.83380579421566,-0.400434771242254,-0.6097346477888229
361,361,361,12-27,3.1205624159552743,-1.4446811139999682,-0.7410579333738124
362,362,362,12-28,2.7547270562236816,-1.980293848860441,-0.7586506843755388
363,363,363,12-29,3.5152775758799244,-0.8667860016925019,
364,364,364,12-30,4.0626982850262605,-0.06531753959455434,
365,365,365,12-31,,,
